Date,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Stock_Level
2023-10-18,201,Clothing,27,83.51,2254.81,183
2023-10-18,202,Clothing,14,12.93,181.01,169
2023-10-18,203,Clothing,5,45.69,228.45,73
2023-10-18,301,Groceries,49,12.45,610.18,93
2023-10-18,302,Groceries,15,38.36,575.37,184
2023-10-18,303,Groceries,26,29.48,766.52,119
2023-10-19,101,Electronics,49,257.0,12592.81,58
2023-10-19,102,Electronics,4,90.16,360.63,24
2023-10-19,103,Electronics,41,378.9,15534.71,105
2023-10-19,201,Clothing,41,415.27,17026.2,172
2023-10-19,202,Clothing,25,466.01,11650.27,59
2023-10-19,203,Clothing,30,379.53,11385.84,109
2023-10-19,301,Groceries,27,23.23,627.21,46
2023-10-19,302,Groceries,1,22.65,22.65,55
2023-10-19,303,Groceries,19,39.63,752.89,161
2023-10-20,101,Electronics,49,375.63,18405.84,49
2023-10-20,102,Electronics,46,176.68,8127.42,144
2023-10-20,103,Electronics,2,80.98,161.97,117
2023-10-20,201,Clothing,40,433.25,17330.02,99
2023-10-20,202,Clothing,38,122.52,4655.87,73
2023-10-20,203,Clothing,46,490.69,22571.93,115
2023-10-20,301,Groceries,48,10.92,524.34,10
2023-10-20,302,Groceries,24,25.96,623.08,143
2023-10-20,303,Groceries,46,14.65,673.73,182
2023-10-21,101,Electronics,9,363.25,3269.28,112
2023-10-21,102,Electronics,38,115.83,4401.61,188
2023-10-21,103,Electronics,28,284.77,7973.6,34
2023-10-21,201,Clothing,23,72.05,1657.07,138
2023-10-21,202,Clothing,46,314.14,14450.5,33
2023-10-21,203,Clothing,25,327.49,8187.2,71
2023-10-21,301,Groceries,38,37.08,1408.98,59
2023-10-21,302,Groceries,34,46.35,1575.83,42
2023-10-21,303,Groceries,39,9.26,361.18,9
2023-10-22,101,Electronics,50,205.96,10297.92,64
2023-10-22,102,Electronics,12,121.99,1463.85,160
2023-10-22,103,Electronics,35,445.04,15576.33,182
2023-10-22,201,Clothing,40,74.62,2984.93,194
2023-10-22,202,Clothing,48,352.54,16921.89,119
2023-10-22,203,Clothing,35,139.97,4899.05,144
2023-10-22,301,Groceries,1,32.33,32.33,23
2023-10-22,302,Groceries,49,10.67,522.86,142
2023-10-22,303,Groceries,29,12.83,372.13,190
2023-10-23,101,Electronics,32,215.54,6897.25,199
2023-10-23,102,Electronics,48,196.49,9431.67,63
2023-10-23,103,Electronics,31,350.89,10877.7,156
2023-10-23,201,Clothing,34,472.84,16076.39,174
2023-10-23,202,Clothing,1,237.14,237.14,35
2023-10-23,203,Clothing,17,112.15,1906.5,104
2023-10-23,301,Groceries,4,49.14,196.55,179
2023-10-23,302,Groceries,9,49.04,441.34,184
2023-10-23,303,Groceries,35,26.47,926.41,85
2023-10-24,101,Electronics,7,216.04,1512.28,108
2023-10-24,102,Electronics,37,438.64,16229.59,181
2023-10-24,103,Electronics,23,99.83,2296.2,9
2023-10-24,201,Clothing,30,331.57,9946.98,43
2023-10-24,202,Clothing,37,72.56,2684.84,26
2023-10-24,203,Clothing,9,146.3,1316.71,93
2023-10-24,301,Groceries,26,38.21,993.36,48
2023-10-24,302,Groceries,3,14.4,43.2,160
2023-10-24,303,Groceries,35,26.61,931.33,47
2023-10-25,101,Electronics,11,107.21,1179.28,4
2023-10-25,102,Electronics,49,287.09,14067.28,186
2023-10-25,103,Electronics,3,201.98,605.93,91
2023-10-25,201,Clothing,33,484.54,15989.79,66
2023-10-25,202,Clothing,2,253.23,506.46,43
2023-10-25,203,Clothing,1,188.81,188.81,11
2023-10-25,301,Groceries,37,14.49,536.12,44
2023-10-25,302,Groceries,49,42.45,2080.22,104
2023-10-25,303,Groceries,19,12.48,237.07,30
2023-10-26,101,Electronics,15,336.38,5045.73,137
2023-10-26,102,Electronics,4,459.04,1836.15,130
2023-10-26,103,Electronics,1,10.76,10.76,86
2023-10-26,201,Clothing,25,155.48,3886.9,52
2023-10-26,202,Clothing,36,334.11,12028.01,165
2023-10-26,203,Clothing,45,333.99,15029.61,34
2023-10-26,301,Groceries,2,32.76,65.52,51
2023-10-26,302,Groceries,48,20.01,960.24,73
2023-10-26,303,Groceries,33,25.67,847.14,33
2023-10-27,101,Electronics,19,347.93,6610.76,58
2023-10-27,102,Electronics,7,340.48,2383.33,153
2023-10-27,103,Electronics,47,44.28,2081.07,105
2023-10-27,201,Clothing,40,204.14,8165.51,118
2023-10-27,202,Clothing,3,322.16,966.48,45
2023-10-27,203,Clothing,47,405.45,19056.01,123
2023-10-27,301,Groceries,20,13.31,266.13,36
2023-10-27,302,Groceries,12,5.97,71.59,45
2023-10-27,303,Groceries,40,41.58,1663.25,70
2023-10-28,101,Electronics,8,472.61,3780.89,75
2023-10-28,102,Electronics,50,493.05,24652.71,83
2023-10-28,103,Electronics,43,178.27,7665.54,183
2023-10-28,201,Clothing,24,284.31,6823.38,57
2023-10-28,202,Clothing,39,220.66,8605.73,26
2023-10-28,203,Clothing,19,411.79,7824.05,21
2023-10-28,301,Groceries,49,25.22,1235.77,46
2023-10-28,302,Groceries,10,5.65,56.53,7
2023-10-28,303,Groceries,35,22.23,778.14,43
2023-10-29,101,Electronics,50,423.31,21165.73,80
2023-10-29,102,Electronics,3,369.9,1109.71,192
2023-10-29,103,Electronics,48,314.98,15118.83,173
2023-10-29,201,Clothing,31,269.38,8350.69,121
2023-10-29,202,Clothing,7,277.11,1939.77,185
2023-10-29,203,Clothing,40,393.52,15740.94,147
2023-10-29,301,Groceries,17,26.54,451.1,191
2023-10-29,302,Groceries,43,13.43,577.38,98
2023-10-29,303,Groceries,27,18.12,489.19,135
2023-10-30,101,Electronics,16,136.81,2188.95,17
2023-10-30,102,Electronics,28,298.31,8352.82,13
2023-10-30,103,Electronics,28,267.75,7496.93,36
2023-10-30,201,Clothing,4,123.4,493.58,93
2023-10-30,202,Clothing,47,301.89,14188.7,33
2023-10-30,203,Clothing,3,184.63,553.88,40
2023-10-30,301,Groceries,33,39.04,1288.42,56
2023-10-30,302,Groceries,7,41.34,289.38,20
2023-10-30,303,Groceries,30,30.56,916.78,6
2023-10-31,101,Electronics,24,470.11,11282.63,197
2023-10-31,102,Electronics,43,446.57,19202.43,22
2023-10-31,103,Electronics,7,417.98,2925.89,31
2023-10-31,201,Clothing,10,143.58,1435.85,40
2023-10-31,202,Clothing,34,322.21,10955.13,16
2023-10-31,203,Clothing,50,157.95,7897.28,94
2023-10-31,301,Groceries,34,9.98,339.4,37
2023-10-31,302,Groceries,47,37.54,1764.47,166
2023-10-31,303,Groceries,7,15.67,109.7,8
2023-11-01,101,Electronics,35,133.22,4662.8,168
2023-11-01,102,Electronics,46,490.86,22579.44,1
2023-11-01,103,Electronics,35,113.96,3988.72,181
2023-11-01,201,Clothing,32,132.18,4229.61,196
2023-11-01,202,Clothing,3,310.37,931.1,200
2023-11-01,203,Clothing,13,353.09,4590.16,187
2023-11-01,301,Groceries,21,40.62,853.1,81
2023-11-01,302,Groceries,48,6.25,300.0,139
2023-11-01,303,Groceries,2,28.62,57.24,24
2023-11-02,101,Electronics,47,58.82,2764.6,46
2023-11-02,102,Electronics,10,216.15,2161.47,42
2023-11-02,103,Electronics,2,317.57,635.14,47
2023-11-02,201,Clothing,5,365.82,1829.12,30
2023-11-02,202,Clothing,16,306.01,4896.23,85
2023-11-02,203,Clothing,14,166.96,2337.51,5
2023-11-02,301,Groceries,23,36.54,840.31,113
2023-11-02,302,Groceries,12,26.39,316.73,91
2023-11-02,303,Groceries,16,41.57,665.04,5
2023-11-03,101,Electronics,19,257.24,4887.6,47
2023-11-03,102,Electronics,43,44.27,1903.63,142
2023-11-03,103,Electronics,45,183.92,8276.58,184
2023-11-03,201,Clothing,17,430.12,7312.03,199
2023-11-03,202,Clothing,44,279.66,12304.86,0
2023-11-03,203,Clothing,33,59.02,1947.74,190
2023-11-03,301,Groceries,26,23.76,617.8,47
2023-11-03,302,Groceries,26,13.58,353.03,58
2023-11-03,303,Groceries,50,43.18,2158.77,150
2023-11-04,101,Electronics,25,389.77,9744.28,31
2023-11-04,102,Electronics,45,135.2,6083.87,53
2023-11-04,103,Electronics,3,428.33,1284.99,144
2023-11-04,201,Clothing,1,11.06,11.06,53
2023-11-04,202,Clothing,1,214.11,214.11,82
2023-11-04,203,Clothing,39,262.51,10237.92,30
2023-11-04,301,Groceries,41,16.29,667.88,104
2023-11-04,302,Groceries,6,13.87,83.2,122
2023-11-04,303,Groceries,25,20.72,518.05,200
2023-11-05,101,Electronics,7,34.3,240.1,132
2023-11-05,102,Electronics,47,269.98,12689.26,78
2023-11-05,103,Electronics,40,201.48,8059.02,82
2023-11-05,201,Clothing,35,273.1,9558.42,196
2023-11-05,202,Clothing,15,56.62,849.36,105
2023-11-05,203,Clothing,16,244.08,3905.34,88
2023-11-05,301,Groceries,41,7.23,296.39,149
2023-11-05,302,Groceries,14,11.06,154.85,63
2023-11-05,303,Groceries,13,37.07,481.96,2
2023-11-06,101,Electronics,19,75.97,1443.49,186
2023-11-06,102,Electronics,19,197.8,3758.12,152
2023-11-06,103,Electronics,41,140.06,5742.55,72
2023-11-06,201,Clothing,16,306.57,4905.07,0
2023-11-06,202,Clothing,1,370.54,370.54,74
2023-11-06,203,Clothing,29,171.66,4978.24,191
2023-11-06,301,Groceries,42,49.67,2086.07,181
2023-11-06,302,Groceries,11,37.68,414.43,167
2023-11-06,303,Groceries,16,18.29,292.67,182
2023-11-07,101,Electronics,19,393.43,7475.24,10
2023-11-07,102,Electronics,41,464.47,19043.22,25
2023-11-07,103,Electronics,21,357.02,7497.49,101
2023-11-07,201,Clothing,19,304.81,5791.34,87
2023-11-07,202,Clothing,44,241.5,10625.95,47
2023-11-07,203,Clothing,20,231.69,4633.83,6
2023-11-07,301,Groceries,47,12.75,599.27,4
2023-11-07,302,Groceries,21,29.44,618.24,138
2023-11-07,303,Groceries,42,23.73,996.81,182
2023-11-08,101,Electronics,17,339.72,5775.24,15
2023-11-08,102,Electronics,33,187.47,6186.51,132
2023-11-08,103,Electronics,32,136.42,4365.37,47
2023-11-08,201,Clothing,26,484.29,12591.51,0
2023-11-08,202,Clothing,9,366.24,3296.13,10
2023-11-08,203,Clothing,40,140.29,5611.52,101
2023-11-08,301,Groceries,28,36.04,1009.18,9
2023-11-08,302,Groceries,4,19.85,79.39,52
2023-11-08,303,Groceries,41,14.43,591.58,84
2023-11-09,101,Electronics,46,155.31,7144.41,69
2023-11-09,102,Electronics,43,112.79,4849.97,40
2023-11-09,103,Electronics,40,152.11,6084.22,14
2023-11-09,201,Clothing,21,369.41,7757.71,106
2023-11-09,202,Clothing,47,456.51,21456.11,96
2023-11-09,203,Clothing,20,211.19,4223.82,116
2023-11-09,301,Groceries,17,25.66,436.18,57
2023-11-09,302,Groceries,20,34.77,695.41,139
2023-11-09,303,Groceries,19,47.31,898.84,15
2023-11-10,101,Electronics,43,53.3,2291.79,52
2023-11-10,102,Electronics,26,33.16,862.21,139
2023-11-10,103,Electronics,20,123.94,2478.78,28
2023-11-10,201,Clothing,24,474.05,11377.3,26
2023-11-10,202,Clothing,35,171.05,5986.7,151
2023-11-10,203,Clothing,47,234.65,11028.75,43
2023-11-10,301,Groceries,11,40.6,446.64,137
2023-11-10,302,Groceries,20,15.31,306.23,45
2023-11-10,303,Groceries,35,14.79,517.72,32
2023-11-11,101,Electronics,23,288.82,6642.81,187
2023-11-11,102,Electronics,18,286.86,5163.43,91
2023-11-11,103,Electronics,4,415.66,1662.65,152
2023-11-11,201,Clothing,25,239.43,5985.8,56
2023-11-11,202,Clothing,50,454.92,22746.21,193
2023-11-11,203,Clothing,40,228.25,9129.99,5
2023-11-11,301,Groceries,24,37.28,894.81,142
2023-11-11,302,Groceries,5,31.2,156.0,171
2023-11-11,303,Groceries,48,6.68,320.55,57
2023-11-12,101,Electronics,9,232.37,2091.37,13
2023-11-12,102,Electronics,12,202.03,2424.39,148
2023-11-12,103,Electronics,47,130.82,6148.72,150
2023-11-12,201,Clothing,10,361.06,3610.62,29
2023-11-12,202,Clothing,13,408.87,5315.29,103
2023-11-12,203,Clothing,4,458.54,1834.16,17
2023-11-12,301,Groceries,27,43.29,1168.84,150
2023-11-12,302,Groceries,2,41.94,83.87,90
2023-11-12,303,Groceries,46,13.83,636.23,127
2023-11-13,101,Electronics,36,107.71,3877.69,97
2023-11-13,102,Electronics,23,316.12,7270.69,121
2023-11-13,103,Electronics,8,384.55,3076.44,4
2023-11-13,201,Clothing,34,484.25,16464.44,134
2023-11-13,202,Clothing,46,243.91,11219.79,19
2023-11-13,203,Clothing,26,210.6,5475.64,139
2023-11-13,301,Groceries,25,19.52,487.98,18
2023-11-13,302,Groceries,29,13.39,388.42,92
2023-11-13,303,Groceries,23,6.24,143.6,17
2023-11-14,101,Electronics,42,388.55,16318.94,148
2023-11-14,102,Electronics,4,379.79,1519.17,188
2023-11-14,103,Electronics,50,196.42,9820.76,2
2023-11-14,201,Clothing,17,453.09,7702.52,138
2023-11-14,202,Clothing,38,105.09,3993.38,103
2023-11-14,203,Clothing,13,282.54,3673.03,16
2023-11-14,301,Groceries,28,8.18,229.01,157
2023-11-14,302,Groceries,42,31.87,1338.71,117
2023-11-14,303,Groceries,24,30.76,738.14,69
2023-11-15,101,Electronics,35,274.6,9610.91,89
2023-11-15,102,Electronics,47,134.65,6328.52,106
2023-11-15,103,Electronics,11,193.13,2124.43,94
2023-11-15,201,Clothing,16,113.22,1811.52,121
2023-11-15,202,Clothing,1,288.47,288.47,196
2023-11-15,203,Clothing,48,128.04,6145.75,35
2023-11-15,301,Groceries,35,46.61,1631.34,53
2023-11-15,302,Groceries,34,46.87,1593.62,183
2023-11-15,303,Groceries,31,10.86,336.56,161
2023-11-16,101,Electronics,6,390.98,2345.9,50
2023-11-16,102,Electronics,12,458.24,5498.83,185
2023-11-16,103,Electronics,20,88.39,1767.86,168
2023-11-16,201,Clothing,33,10.79,355.99,117
2023-11-16,202,Clothing,12,211.61,2539.31,97
2023-11-16,203,Clothing,40,155.01,6200.21,104
2023-11-16,301,Groceries,40,49.45,1978.18,145
2023-11-16,302,Groceries,45,48.3,2173.41,59
2023-11-16,303,Groceries,9,46.29,416.62,168
2023-11-17,101,Electronics,30,124.64,3739.23,117
2023-11-17,102,Electronics,10,483.19,4831.9,88
2023-11-17,103,Electronics,13,157.16,2043.05,110
2023-11-17,201,Clothing,43,410.44,17649.01,175
2023-11-17,202,Clothing,6,53.86,323.17,57
2023-11-17,203,Clothing,49,473.35,23194.07,147
2023-11-17,301,Groceries,23,6.88,158.21,67
2023-11-17,302,Groceries,3,46.61,139.83,148
2023-11-17,303,Groceries,4,25.09,100.36,140
2023-11-18,101,Electronics,34,224.31,7626.71,103
2023-11-18,102,Electronics,4,347.88,1391.51,172
2023-11-18,103,Electronics,35,190.56,6669.64,75
2023-11-18,201,Clothing,20,43.84,876.86,163
2023-11-18,202,Clothing,18,126.04,2268.76,195
2023-11-18,203,Clothing,17,491.53,8355.95,167
2023-11-18,301,Groceries,35,34.0,1189.98,96
2023-11-18,302,Groceries,43,37.86,1627.96,104
2023-11-18,303,Groceries,36,16.3,586.76,115
2023-11-19,101,Electronics,1,142.34,142.34,104
2023-11-19,102,Electronics,7,436.79,3057.51,118
2023-11-19,103,Electronics,38,203.45,7731.04,169
2023-11-19,201,Clothing,45,292.48,13161.76,181
2023-11-19,202,Clothing,1,317.22,317.22,60
2023-11-19,203,Clothing,26,101.7,2644.19,33
2023-11-19,301,Groceries,5,29.73,148.63,101
2023-11-19,302,Groceries,10,27.79,277.88,44
2023-11-19,303,Groceries,40,42.27,1690.98,44
2023-11-20,101,Electronics,13,491.02,6383.22,151
2023-11-20,102,Electronics,10,169.04,1690.38,38
2023-11-20,103,Electronics,45,391.53,17618.95,26
2023-11-20,201,Clothing,43,177.89,7649.1,134
2023-11-20,202,Clothing,20,146.64,2932.85,77
2023-11-20,203,Clothing,36,52.85,1902.45,27
2023-11-20,301,Groceries,33,12.44,410.55,7
2023-11-20,302,Groceries,46,32.9,1513.43,140
2023-11-20,303,Groceries,25,22.09,552.3,163
2023-11-21,101,Electronics,46,239.4,11012.58,78
2023-11-21,102,Electronics,30,491.2,14735.9,185
2023-11-21,103,Electronics,38,81.85,3110.37,159
2023-11-21,201,Clothing,24,441.41,10593.85,55
2023-11-21,202,Clothing,46,304.32,13998.64,9
2023-11-21,203,Clothing,16,417.1,6673.55,166
2023-11-21,301,Groceries,27,19.98,539.34,14
2023-11-21,302,Groceries,44,41.78,1838.29,124
2023-11-21,303,Groceries,7,24.68,172.75,1
2023-11-22,101,Electronics,46,221.52,10189.7,2
2023-11-22,102,Electronics,49,446.87,21896.5,59
2023-11-22,103,Electronics,31,58.9,1825.86,180
2023-11-22,201,Clothing,34,142.31,4838.57,39
2023-11-22,202,Clothing,31,340.71,10561.86,163
2023-11-22,203,Clothing,42,443.77,18638.39,0
2023-11-22,301,Groceries,42,41.68,1750.44,174
2023-11-22,302,Groceries,15,13.0,195.02,33
2023-11-22,303,Groceries,2,30.73,61.46,46
2023-11-23,101,Electronics,48,55.72,2674.61,136
2023-11-23,102,Electronics,28,363.98,10191.44,115
2023-11-23,103,Electronics,15,260.87,3913.06,157
2023-11-23,201,Clothing,19,111.35,2115.73,47
2023-11-23,202,Clothing,8,22.17,177.35,95
2023-11-23,203,Clothing,37,155.75,5762.69,46
2023-11-23,301,Groceries,46,22.96,1056.27,182
2023-11-23,302,Groceries,29,45.31,1314.03,62
2023-11-23,303,Groceries,6,23.21,139.28,125
2023-11-24,101,Electronics,12,363.91,4366.92,84
2023-11-24,102,Electronics,17,220.97,3756.52,141
2023-11-24,103,Electronics,19,465.09,8836.69,181
2023-11-24,201,Clothing,23,442.85,10185.5,120
2023-11-24,202,Clothing,32,400.07,12802.1,196
2023-11-24,203,Clothing,1,24.18,24.18,40
2023-11-24,301,Groceries,45,46.76,2104.36,171
2023-11-24,302,Groceries,47,47.58,2236.31,177
2023-11-24,303,Groceries,17,13.08,222.32,26
2023-11-25,101,Electronics,2,383.63,767.26,96
2023-11-25,102,Electronics,9,61.88,556.94,50
2023-11-25,103,Electronics,27,52.26,1410.93,93
2023-11-25,201,Clothing,20,267.91,5358.17,31
2023-11-25,202,Clothing,27,47.76,1289.45,97
2023-11-25,203,Clothing,17,298.8,5079.65,10
2023-11-25,301,Groceries,35,47.0,1644.95,63
2023-11-25,302,Groceries,20,41.62,832.39,15
2023-11-25,303,Groceries,47,20.75,975.18,30
2023-11-26,101,Electronics,11,364.58,4010.43,25
2023-11-26,102,Electronics,48,67.71,3250.27,189
2023-11-26,103,Electronics,33,186.09,6140.84,113
2023-11-26,201,Clothing,18,259.25,4666.54,128
2023-11-26,202,Clothing,4,387.7,1550.8,1
2023-11-26,203,Clothing,21,446.19,9369.97,177
2023-11-26,301,Groceries,28,39.23,1098.44,82
2023-11-26,302,Groceries,23,16.86,387.69,23
2023-11-26,303,Groceries,11,20.61,226.71,163
2023-11-27,101,Electronics,38,227.43,8642.25,128
2023-11-27,102,Electronics,7,108.87,762.12,47
2023-11-27,103,Electronics,22,88.16,1939.5,3
2023-11-27,201,Clothing,43,142.12,6111.11,165
2023-11-27,202,Clothing,41,87.39,3582.98,19
2023-11-27,203,Clothing,14,351.57,4921.93,195
2023-11-27,301,Groceries,35,38.86,1359.93,24
2023-11-27,302,Groceries,12,42.58,510.93,108
2023-11-27,303,Groceries,35,35.77,1252.0,200
2023-11-28,101,Electronics,46,342.78,15768.06,28
2023-11-28,102,Electronics,42,345.96,14530.4,172
2023-11-28,103,Electronics,33,62.79,2072.23,113
2023-11-28,201,Clothing,12,430.52,5166.22,154
2023-11-28,202,Clothing,19,361.57,6869.81,9
2023-11-28,203,Clothing,8,372.17,2977.38,129
2023-11-28,301,Groceries,9,31.09,279.81,25
2023-11-28,302,Groceries,39,35.3,1376.86,40
2023-11-28,303,Groceries,23,20.79,478.06,101
2023-11-29,101,Electronics,27,441.34,11916.2,58
2023-11-29,102,Electronics,13,299.26,3890.44,174
2023-11-29,103,Electronics,37,395.95,14650.19,179
2023-11-29,201,Clothing,2,27.07,54.14,176
2023-11-29,202,Clothing,29,26.18,759.25,56
2023-11-29,203,Clothing,36,200.25,7208.83,122
2023-11-29,301,Groceries,9,37.58,338.26,122
2023-11-29,302,Groceries,28,39.91,1117.4,18
2023-11-29,303,Groceries,22,28.9,635.76,134
2023-11-30,101,Electronics,46,120.26,5531.84,5
2023-11-30,102,Electronics,9,328.24,2954.15,35
2023-11-30,103,Electronics,28,350.34,9809.63,147
2023-11-30,201,Clothing,20,307.24,6144.84,142
2023-11-30,202,Clothing,40,192.66,7706.58,45
2023-11-30,203,Clothing,26,395.88,10292.77,158
2023-11-30,301,Groceries,12,30.98,371.71,16
2023-11-30,302,Groceries,36,42.18,1518.4,65
2023-11-30,303,Groceries,12,45.63,547.54,17
2023-12-01,101,Electronics,25,274.89,6872.13,44
2023-12-01,102,Electronics,46,251.83,11584.24,105
2023-12-01,103,Electronics,41,488.84,20042.48,73
2023-12-01,201,Clothing,21,318.41,6686.64,47
2023-12-01,202,Clothing,13,314.08,4083.08,38
2023-12-01,203,Clothing,40,280.19,11207.73,132
2023-12-01,301,Groceries,17,21.76,370.0,196
2023-12-01,302,Groceries,33,39.61,1307.25,160
2023-12-01,303,Groceries,42,37.1,1558.36,159
2023-12-02,101,Electronics,18,204.5,3681.07,183
2023-12-02,102,Electronics,9,38.66,347.95,173
2023-12-02,103,Electronics,38,202.45,7693.26,53
2023-12-02,201,Clothing,9,428.21,3853.86,123
2023-12-02,202,Clothing,7,47.16,330.1,28
2023-12-02,203,Clothing,37,204.56,7568.69,105
2023-12-02,301,Groceries,32,15.46,494.77,44
2023-12-02,302,Groceries,4,21.98,87.92,53
2023-12-02,303,Groceries,16,15.43,246.9,34
2023-12-03,101,Electronics,31,141.54,4387.65,117
2023-12-03,102,Electronics,1,277.54,277.54,165
2023-12-03,103,Electronics,7,338.21,2367.45,69
2023-12-03,201,Clothing,7,122.96,860.72,51
2023-12-03,202,Clothing,20,478.11,9562.22,111
2023-12-03,203,Clothing,27,263.96,7126.93,179
2023-12-03,301,Groceries,39,30.96,1207.26,157
2023-12-03,302,Groceries,50,29.89,1494.39,108
2023-12-03,303,Groceries,49,35.44,1736.35,116
2023-12-04,101,Electronics,27,51.72,1396.33,198
2023-12-04,102,Electronics,20,394.56,7891.27,186
2023-12-04,103,Electronics,19,236.69,4497.04,22
2023-12-04,201,Clothing,38,472.29,17946.96,51
2023-12-04,202,Clothing,31,256.59,7954.19,190
2023-12-04,203,Clothing,17,328.21,5579.65,88
2023-12-04,301,Groceries,5,24.25,121.25,169
2023-12-04,302,Groceries,12,13.75,164.97,193
2023-12-04,303,Groceries,22,41.12,904.62,32
2023-12-05,101,Electronics,7,263.85,1846.94,147
2023-12-05,102,Electronics,31,45.5,1410.39,175
2023-12-05,103,Electronics,13,234.33,3046.27,170
2023-12-05,201,Clothing,30,470.51,14115.42,94
2023-12-05,202,Clothing,45,272.87,12279.29,188
2023-12-05,203,Clothing,28,93.81,2626.82,13
2023-12-05,301,Groceries,45,23.15,1041.76,197
2023-12-05,302,Groceries,49,41.49,2032.79,5
2023-12-05,303,Groceries,31,27.01,837.44,113
2023-12-06,101,Electronics,22,472.57,10396.62,151
2023-12-06,102,Electronics,20,384.25,7685.04,31
2023-12-06,103,Electronics,15,66.0,989.99,16
2023-12-06,201,Clothing,13,106.27,1381.57,162
2023-12-06,202,Clothing,21,315.95,6634.99,6
2023-12-06,203,Clothing,28,405.86,11364.02,51
2023-12-06,301,Groceries,49,11.49,563.02,195
2023-12-06,302,Groceries,47,46.51,2185.9,155
2023-12-06,303,Groceries,50,42.17,2108.44,161
2023-12-07,101,Electronics,17,442.22,7517.82,148
2023-12-07,102,Electronics,44,340.79,14994.62,172
2023-12-07,103,Electronics,10,92.76,927.6,5
2023-12-07,201,Clothing,32,438.56,14033.79,97
2023-12-07,202,Clothing,12,288.56,3462.72,121
2023-12-07,203,Clothing,33,273.67,9031.15,63
2023-12-07,301,Groceries,46,19.87,914.24,102
2023-12-07,302,Groceries,26,18.77,487.92,29
2023-12-07,303,Groceries,8,12.22,97.76,69
2023-12-08,101,Electronics,3,69.37,208.1,197
2023-12-08,102,Electronics,43,46.43,1996.32,70
2023-12-08,103,Electronics,31,187.61,5815.9,65
2023-12-08,201,Clothing,47,486.32,22857.05,35
2023-12-08,202,Clothing,16,476.03,7616.43,181
2023-12-08,203,Clothing,8,26.16,209.26,140
2023-12-08,301,Groceries,8,45.58,364.66,53
2023-12-08,302,Groceries,5,42.57,212.83,51
2023-12-08,303,Groceries,5,41.04,205.21,125
2023-12-09,101,Electronics,41,185.56,7608.01,175
2023-12-09,102,Electronics,10,222.1,2221.03,113
2023-12-09,103,Electronics,20,250.56,5011.24,33
2023-12-09,201,Clothing,6,484.5,2907.0,127
2023-12-09,202,Clothing,1,421.61,421.61,61
2023-12-09,203,Clothing,7,63.71,445.99,30
2023-12-09,301,Groceries,4,40.61,162.46,11
2023-12-09,302,Groceries,16,39.64,634.24,7
2023-12-09,303,Groceries,10,15.45,154.51,149
2023-12-10,101,Electronics,16,448.91,7182.62,155
2023-12-10,102,Electronics,27,35.06,946.75,131
2023-12-10,103,Electronics,33,403.44,13313.37,33
2023-12-10,201,Clothing,19,19.42,369.01,104
2023-12-10,202,Clothing,50,380.97,19048.29,103
2023-12-10,203,Clothing,36,298.16,10733.91,89
2023-12-10,301,Groceries,46,24.8,1140.92,4
2023-12-10,302,Groceries,21,35.8,751.7,195
2023-12-10,303,Groceries,37,44.78,1656.78,93
2023-12-11,101,Electronics,12,458.56,5502.69,128
2023-12-11,102,Electronics,14,413.34,5786.8,32
2023-12-11,103,Electronics,35,76.26,2669.17,100
2023-12-11,201,Clothing,30,304.8,9144.11,197
2023-12-11,202,Clothing,7,402.3,2816.1,56
2023-12-11,203,Clothing,36,169.42,6099.1,160
2023-12-11,301,Groceries,48,45.75,2195.91,60
2023-12-11,302,Groceries,40,32.57,1302.63,91
2023-12-11,303,Groceries,49,6.65,325.8,161
2023-12-12,101,Electronics,32,454.19,14533.97,94
2023-12-12,102,Electronics,46,55.1,2534.53,119
2023-12-12,103,Electronics,24,152.42,3658.06,29
2023-12-12,201,Clothing,14,143.05,2002.74,93
2023-12-12,202,Clothing,2,225.03,450.05,126
2023-12-12,203,Clothing,11,19.89,218.8,27
2023-12-12,301,Groceries,34,9.82,333.88,147
2023-12-12,302,Groceries,22,47.72,1049.8,2
2023-12-12,303,Groceries,26,39.26,1020.83,118
2023-12-13,101,Electronics,9,192.01,1728.06,23
2023-12-13,102,Electronics,6,281.26,1687.55,136
2023-12-13,103,Electronics,37,461.01,17057.26,57
2023-12-13,201,Clothing,43,164.29,7064.46,81
2023-12-13,202,Clothing,44,372.55,16392.39,42
2023-12-13,203,Clothing,21,258.35,5425.45,87
2023-12-13,301,Groceries,18,21.77,391.81,11
2023-12-13,302,Groceries,19,22.54,428.22,91
2023-12-13,303,Groceries,5,5.13,25.66,28
2023-12-14,101,Electronics,14,203.88,2854.36,181
2023-12-14,102,Electronics,37,78.22,2894.05,99
2023-12-14,103,Electronics,48,140.63,6750.31,64
2023-12-14,201,Clothing,11,356.66,3923.24,183
2023-12-14,202,Clothing,20,58.16,1163.19,189
2023-12-14,203,Clothing,20,395.04,7900.77,12
2023-12-14,301,Groceries,19,25.79,490.06,32
2023-12-14,302,Groceries,28,49.79,1394.23,14
2023-12-14,303,Groceries,12,46.66,559.92,50
2023-12-15,101,Electronics,13,427.99,5563.93,174
2023-12-15,102,Electronics,12,268.09,3217.05,129
2023-12-15,103,Electronics,20,135.03,2700.7,159
2023-12-15,201,Clothing,12,315.18,3782.21,18
